1520
400
13
1	1	2	1	1	80	2	800	0	0.0125	0	0	0
2	1	21	1	1	80	2	800	0	0.0125	0	0	0
3	2	1	1	1	80	2	800	0	0.0125	0	0	0
4	2	3	1	1	80	2	800	0	0.0125	0	0	0
5	2	22	1	1	80	2	800	0	0.0125	0	0	0
6	3	2	1	1	80	2	800	0	0.0125	0	0	0
7	3	4	1	1	80	2	800	0	0.0125	0	0	0
8	3	23	1	1	80	2	800	0	0.0125	0	0	0
9	4	3	1	1	80	2	800	0	0.0125	0	0	0
10	4	5	1	1	80	2	800	0	0.0125	0	0	0
11	4	24	1	1	80	2	800	0	0.0125	0	0	0
12	5	4	1	1	80	2	800	0	0.0125	0	0	0
13	5	6	1	1	80	2	800	0	0.0125	0	0	0
14	5	25	1	1	80	2	800	0	0.0125	0	0	0
15	6	5	1	1	80	2	800	0	0.0125	0	0	0
16	6	7	1	1	80	2	800	0	0.0125	0	0	0
17	6	26	1	1	80	2	800	0	0.0125	0	0	0
18	7	6	1	1	80	2	800	0	0.0125	0	0	0
19	7	8	1	1	80	2	800	0	0.0125	0	0	0
20	7	27	1	1	80	2	800	0	0.0125	0	0	0
21	8	7	1	1	80	2	800	0	0.0125	0	0	0
22	8	9	1	1	80	2	800	0	0.0125	0	0	0
23	8	28	1	1	80	2	800	0	0.0125	0	0	0
24	9	8	1	1	80	2	800	0	0.0125	0	0	0
25	9	10	1	1	80	2	800	0	0.0125	0	0	0
26	9	29	1	1	80	2	800	0	0.0125	0	0	0
27	10	9	1	1	80	2	800	0	0.0125	0	0	0
28	10	11	1	1	80	2	800	0	0.0125	0	0	0
29	10	30	1	1	80	2	800	0	0.0125	0	0	0
30	11	10	1	1	80	2	800	0	0.0125	0	0	0
31	11	12	1	1	80	2	800	0	0.0125	0	0	0
32	11	31	1	1	80	2	800	0	0.0125	0	0	0
33	12	11	1	1	80	2	800	0	0.0125	0	0	0
34	12	13	1	1	80	2	800	0	0.0125	0	0	0
35	12	32	1	1	80	2	800	0	0.0125	0	0	0
36	13	12	1	1	80	2	800	0	0.0125	0	0	0
37	13	14	1	1	80	2	800	0	0.0125	0	0	0
38	13	33	1	1	80	2	800	0	0.0125	0	0	0
39	14	13	1	1	80	2	800	0	0.0125	0	0	0
40	14	15	1	1	80	2	800	0	0.0125	0	0	0
41	14	34	1	1	80	2	800	0	0.0125	0	0	0
42	15	14	1	1	80	2	800	0	0.0125	0	0	0
43	15	16	1	1	80	2	800	0	0.0125	0	0	0
44	15	35	1	1	80	2	800	0	0.0125	0	0	0
45	16	15	1	1	80	2	800	0	0.0125	0	0	0
46	16	17	1	1	80	2	800	0	0.0125	0	0	0
47	16	36	1	1	80	2	800	0	0.0125	0	0	0
48	17	16	1	1	80	2	800	0	0.0125	0	0	0
49	17	18	1	1	80	2	800	0	0.0125	0	0	0
50	17	37	1	1	80	2	800	0	0.0125	0	0	0
51	18	17	1	1	80	2	800	0	0.0125	0	0	0
52	18	19	1	1	80	2	800	0	0.0125	0	0	0
53	18	38	1	1	80	2	800	0	0.0125	0	0	0
54	19	18	1	1	80	2	800	0	0.0125	0	0	0
55	19	20	1	1	80	2	800	0	0.0125	0	0	0
56	19	39	1	1	80	2	800	0	0.0125	0	0	0
57	20	19	1	1	80	2	800	0	0.0125	0	0	0
58	20	40	1	1	80	2	800	0	0.0125	0	0	0
59	21	1	1	1	80	2	800	0	0.0125	0	0	0
60	21	22	1	1	80	2	800	0	0.0125	0	0	0
61	21	41	1	1	80	2	800	0	0.0125	0	0	0
62	22	2	1	1	80	2	800	0	0.0125	0	0	0
63	22	21	1	1	80	2	800	0	0.0125	0	0	0
64	22	42	1	1	80	2	800	0	0.0125	0	0	0
65	22	23	1	1	80	2	800	0	0.0125	0	0	0
66	23	3	1	1	80	2	800	0	0.0125	0	0	0
67	23	22	1	1	80	2	800	0	0.0125	0	0	0
68	23	43	1	1	80	2	800	0	0.0125	0	0	0
69	23	24	1	1	80	2	800	0	0.0125	0	0	0
70	24	4	1	1	80	2	800	0	0.0125	0	0	0
71	24	23	1	1	80	2	800	0	0.0125	0	0	0
72	24	44	1	1	80	2	800	0	0.0125	0	0	0
73	24	25	1	1	80	2	800	0	0.0125	0	0	0
74	25	5	1	1	80	2	800	0	0.0125	0	0	0
75	25	24	1	1	80	2	800	0	0.0125	0	0	0
76	25	45	1	1	80	2	800	0	0.0125	0	0	0
77	25	26	1	1	80	2	800	0	0.0125	0	0	0
78	26	6	1	1	80	2	800	0	0.0125	0	0	0
79	26	25	1	1	80	2	800	0	0.0125	0	0	0
80	26	46	1	1	80	2	800	0	0.0125	0	0	0
81	26	27	1	1	80	2	800	0	0.0125	0	0	0
82	27	7	1	1	80	2	800	0	0.0125	0	0	0
83	27	26	1	1	80	2	800	0	0.0125	0	0	0
84	27	47	1	1	80	2	800	0	0.0125	0	0	0
85	27	28	1	1	80	2	800	0	0.0125	0	0	0
86	28	8	1	1	80	2	800	0	0.0125	0	0	0
87	28	27	1	1	80	2	800	0	0.0125	0	0	0
88	28	48	1	1	80	2	800	0	0.0125	0	0	0
89	28	29	1	1	80	2	800	0	0.0125	0	0	0
90	29	9	1	1	80	2	800	0	0.0125	0	0	0
91	29	28	1	1	80	2	800	0	0.0125	0	0	0
92	29	49	1	1	80	2	800	0	0.0125	0	0	0
93	29	30	1	1	80	2	800	0	0.0125	0	0	0
94	30	10	1	1	80	2	800	0	0.0125	0	0	0
95	30	29	1	1	80	2	800	0	0.0125	0	0	0
96	30	50	1	1	80	2	800	0	0.0125	0	0	0
97	30	31	1	1	80	2	800	0	0.0125	0	0	0
98	31	11	1	1	80	2	800	0	0.0125	0	0	0
99	31	30	1	1	80	2	800	0	0.0125	0	0	0
100	31	51	1	1	80	2	800	0	0.0125	0	0	0
101	31	32	1	1	80	2	800	0	0.0125	0	0	0
102	32	12	1	1	80	2	800	0	0.0125	0	0	0
103	32	31	1	1	80	2	800	0	0.0125	0	0	0
104	32	52	1	1	80	2	800	0	0.0125	0	0	0
105	32	33	1	1	80	2	800	0	0.0125	0	0	0
106	33	13	1	1	80	2	800	0	0.0125	0	0	0
107	33	32	1	1	80	2	800	0	0.0125	0	0	0
108	33	53	1	1	80	2	800	0	0.0125	0	0	0
109	33	34	1	1	80	2	800	0	0.0125	0	0	0
110	34	14	1	1	80	2	800	0	0.0125	0	0	0
111	34	33	1	1	80	2	800	0	0.0125	0	0	0
112	34	54	1	1	80	2	800	0	0.0125	0	0	0
113	34	35	1	1	80	2	800	0	0.0125	0	0	0
114	35	15	1	1	80	2	800	0	0.0125	0	0	0
