2	247
7	247
12	247
17	247
22	247
27	247
32	247
37	247
42	247
47	247
52	247
57	247
62	247
67	247
72	247
77	247
82	247
87	247
92	247
97	247
102	247
107	247
112	247
117	247
122	247
127	247
132	247
137	247
142	247
147	247
152	247
157	247
162	247
167	247
172	247
177	247
182	247
187	247
192	247
197	247
202	247
207	247
212	247
217	247
222	247
227	247
232	247
237	247
242	247
247	247
2	242
7	242
12	242
17	242
22	242
27	242
32	242
37	242
42	242
47	242
52	242
57	242
62	242
67	242
72	242
77	242
82	242
87	242
92	242
97	242
102	242
107	242
112	242
117	242
122	242
127	242
132	242
137	242
142	242
147	242
152	242
157	242
162	242
167	242
172	242
177	242
182	242
187	242
192	242
197	242
202	242
207	242
212	242
217	242
222	242
227	242
232	242
237	242
242	242
247	242
2	237
7	237
12	237
17	237
22	237
27	237
32	237
37	237
42	237
47	237
52	237
57	237
62	237
67	237
72	237
77	237
82	237
87	237
92	237
97	237
102	237
107	237
112	237
117	237
122	237
127	237
132	237
137	237
142	237
147	237
152	237
157	237
162	237
167	237
172	237
177	237
182	237
187	237
192	237
197	237
202	237
207	237
212	237
217	237
222	237
227	237
232	237
237	237
242	237
247	237
2	232
7	232
12	232
17	232
22	232
27	232
32	232
37	232
42	232
47	232
52	232
57	232
62	232
67	232
72	232
77	232
82	232
87	232
92	232
97	232
102	232
107	232
112	232
117	232
122	232
127	232
132	232
137	232
142	232
147	232
152	232
157	232
162	232
167	232
172	232
177	232
182	232
187	232
192	232
197	232
202	232
207	232
212	232
217	232
222	232
227	232
232	232
237	232
242	232
247	232
2	227
7	227
12	227
17	227
22	227
27	227
32	227
37	227
42	227
47	227
52	227
57	227
62	227
67	227
72	227
77	227
82	227
87	227
92	227
97	227
102	227
107	227
112	227
117	227
122	227
127	227
132	227
137	227
142	227
147	227
152	227
157	227
162	227
167	227
172	227
177	227
182	227
187	227
192	227
197	227
202	227
207	227
212	227
217	227
222	227
227	227
232	227
237	227
242	227
247	227
2	222
7	222
12	222
17	222
22	222
27	222
32	222
37	222
42	222
47	222
52	222
57	222
62	222
67	222
72	222
77	222
82	222
87	222
92	222
97	222
102	222
107	222
112	222
117	222
122	222
127	222
132	222
137	222
142	222
147	222
152	222
157	222
162	222
167	222
172	222
177	222
182	222
187	222
192	222
197	222
202	222
207	222
212	222
217	222
222	222
227	222
232	222
237	222
242	222
247	222
2	217
7	217
12	217
17	217
22	217
27	217
32	217
37	217
42	217
47	217
52	217
57	217
62	217
67	217
72	217
77	217
82	217
87	217
92	217
97	217
102	217
107	217
112	217
117	217
122	217
127	217
132	217
137	217
142	217
147	217
152	217
157	217
162	217
167	217
172	217
177	217
182	217
187	217
192	217
197	217
202	217
207	217
212	217
217	217
222	217
227	217
232	217
237	217
242	217
247	217
2	212
7	212
12	212
17	212
22	212
27	212
32	212
37	212
42	212
47	212
52	212
57	212
62	212
67	212
72	212
77	212
82	212
87	212
92	212
97	212
102	212
107	212
112	212
117	212
122	212
127	212
132	212
137	212
142	212
147	212
152	212
157	212
162	212
167	212
172	212
177	212
182	212
187	212
192	212
197	212
202	212
207	212
212	212
217	212
222	212
227	212
232	212
237	212
242	212
247	212
2	207
7	207
12	207
17	207
22	207
27	207
32	207
37	207
42	207
47	207
52	207
57	207
62	207
67	207
72	207
77	207
82	207
87	207
92	207
97	207
102	207
107	207
112	207
117	207
122	207
127	207
132	207
137	207
142	207
147	207
152	207
157	207
162	207
167	207
172	207
177	207
182	207
187	207
192	207
197	207
202	207
207	207
212	207
217	207
222	207
227	207
232	207
237	207
242	207
247	207
2	202
7	202
12	202
17	202
22	202
27	202
32	202
37	202
42	202
47	202
52	202
57	202
62	202
67	202
72	202
77	202
82	202
87	202
92	202
97	202
102	202
107	202
112	202
117	202
122	202
127	202
132	202
137	202
142	202
147	202
152	202
157	202
162	202
167	202
172	202
177	202
182	202
187	202
192	202
197	202
202	202
207	202
212	202
217	202
222	202
227	202
232	202
237	202
242	202
247	202
2	197
7	197
12	197
17	197
22	197
27	197
32	197
37	197
42	197
47	197
52	197
57	197
62	197
67	197
72	197
77	197
82	197
87	197
92	197
97	197
102	197
107	197
112	197
117	197
122	197
127	197
132	197
137	197
142	197
147	197
152	197
157	197
162	197
167	197
172	197
177	197
182	197
187	197
192	197
197	197
202	197
207	197
212	197
217	197
222	197
227	197
232	197
237	197
242	197
247	197
2	192
7	192
12	192
17	192
22	192
27	192
32	192
37	192
42	192
47	192
52	192
57	192
62	192
67	192
72	192
77	192
82	192
87	192
92	192
97	192
102	192
107	192
112	192
117	192
122	192
127	192
132	192
137	192
142	192
147	192
152	192
157	192
162	192
167	192
172	192
177	192
182	192
187	192
192	192
197	192
202	192
207	192
212	192
217	192
222	192
227	192
232	192
237	192
242	192
247	192
2	187
7	187
12	187
17	187
22	187
27	187
32	187
37	187
42	187
47	187
52	187
57	187
62	187
67	187
72	187
77	187
82	187
87	187
92	187
97	187
102	187
107	187
112	187
117	187
122	187
127	187
132	187
137	187
142	187
147	187
152	187
157	187
162	187
167	187
172	187
177	187
182	187
187	187
192	187
197	187
202	187
207	187
212	187
217	187
222	187
227	187
232	187
237	187
242	187
247	187
2	182
7	182
12	182
17	182
22	182
27	182
32	182
37	182
42	182
47	182
52	182
57	182
62	182
67	182
72	182
77	182
82	182
87	182
92	182
97	182
102	182
107	182
112	182
117	182
122	182
127	182
132	182
137	182
142	182
147	182
152	182
157	182
162	182
167	182
172	182
177	182
182	182
187	182
192	182
197	182
202	182
207	182
212	182
217	182
222	182
227	182
232	182
237	182
242	182
247	182
2	177
7	177
12	177
17	177
22	177
27	177
32	177
37	177
42	177
47	177
52	177
57	177
62	177
67	177
72	177
77	177
82	177
87	177
92	177
97	177
102	177
107	177
112	177
117	177
122	177
127	177
132	177
137	177
142	177
147	177
152	177
157	177
162	177
167	177
172	177
177	177
182	177
187	177
192	177
197	177
202	177
207	177
212	177
217	177
222	177
227	177
232	177
237	177
242	177
247	177
2	172
7	172
12	172
17	172
22	172
27	172
32	172
37	172
42	172
47	172
52	172
57	172
62	172
67	172
72	172
77	172
82	172
87	172
92	172
97	172
102	172
107	172
112	172
117	172
122	172
127	172
132	172
137	172
142	172
147	172
152	172
157	172
162	172
167	172
172	172
177	172
182	172
187	172
192	172
197	172
202	172
207	172
212	172
217	172
222	172
227	172
232	172
237	172
242	172
247	172
2	167
7	167
12	167
17	167
22	167
27	167
32	167
37	167
42	167
47	167
52	167
57	167
62	167
67	167
72	167
77	167
82	167
87	167
92	167
97	167
102	167
107	167
112	167
117	167
122	167
127	167
132	167
137	167
142	167
147	167
152	167
157	167
162	167
167	167
172	167
177	167
182	167
187	167
192	167
197	167
202	167
207	167
212	167
217	167
222	167
227	167
232	167
237	167
242	167
247	167
2	162
7	162
12	162
17	162
22	162
27	162
32	162
37	162
42	162
47	162
52	162
57	162
62	162
67	162
72	162
77	162
82	162
87	162
92	162
97	162
102	162
107	162
112	162
117	162
122	162
127	162
132	162
137	162
142	162
147	162
152	162
157	162
162	162
167	162
172	162
177	162
182	162
187	162
192	162
197	162
202	162
207	162
212	162
217	162
222	162
227	162
232	162
237	162
242	162
247	162
2	157
7	157
12	157
17	157
22	157
27	157
32	157
37	157
42	157
47	157
52	157
57	157
62	157
67	157
72	157
77	157
82	157
87	157
92	157
97	157
102	157
107	157
112	157
117	157
122	157
127	157
132	157
137	157
142	157
147	157
152	157
157	157
162	157
167	157
172	157
177	157
182	157
187	157
192	157
197	157
202	157
207	157
212	157
217	157
222	157
227	157
232	157
237	157
242	157
247	157
2	152
7	152
12	152
17	152
22	152
27	152
32	152
37	152
42	152
47	152
52	152
57	152
62	152
67	152
72	152
77	152
82	152
87	152
92	152
97	152
102	152
107	152
112	152
117	152
122	152
127	152
132	152
137	152
142	152
147	152
152	152
157	152
162	152
167	152
172	152
177	152
182	152
187	152
192	152
197	152
202	152
207	152
212	152
217	152
222	152
227	152
232	152
237	152
242	152
247	152
2	147
7	147
12	147
17	147
22	147
27	147
32	147
37	147
42	147
47	147
52	147
57	147
62	147
67	147
72	147
77	147
82	147
87	147
92	147
97	147
102	147
107	147
112	147
117	147
122	147
127	147
132	147
137	147
142	147
147	147
152	147
157	147
162	147
167	147
172	147
177	147
182	147
187	147
192	147
197	147
202	147
207	147
212	147
217	147
222	147
227	147
232	147
237	147
242	147
247	147
2	142
7	142
12	142
17	142
22	142
27	142
32	142
37	142
42	142
47	142
52	142
57	142
62	142
67	142
72	142
77	142
82	142
87	142
92	142
97	142
102	142
107	142
112	142
117	142
122	142
127	142
132	142
137	142
142	142
147	142
152	142
157	142
162	142
167	142
172	142
177	142
182	142
187	142
192	142
197	142
202	142
207	142
212	142
217	142
222	142
227	142
232	142
237	142
242	142
247	142
2	137
7	137
12	137
17	137
22	137
27	137
32	137
37	137
42	137
47	137
52	137
57	137
62	137
67	137
72	137
77	137
82	137
87	137
92	137
97	137
102	137
107	137
112	137
117	137
122	137
127	137
132	137
137	137
142	137
147	137
152	137
157	137
162	137
167	137
172	137
177	137
182	137
187	137
192	137
197	137
202	137
207	137
212	137
217	137
222	137
227	137
232	137
237	137
242	137
247	137
2	132
7	132
12	132
17	132
22	132
27	132
32	132
37	132
42	132
47	132
52	132
57	132
62	132
67	132
72	132
77	132
82	132
87	132
92	132
97	132
102	132
107	132
112	132
117	132
122	132
127	132
132	132
137	132
142	132
147	132
152	132
157	132
162	132
167	132
172	132
177	132
182	132
187	132
192	132
197	132
202	132
207	132
212	132
217	132
222	132
227	132
232	132
237	132
242	132
247	132
2	127
7	127
12	127
17	127
22	127
27	127
32	127
37	127
42	127
47	127
52	127
57	127
62	127
67	127
72	127
77	127
82	127
87	127
92	127
97	127
102	127
107	127
112	127
117	127
122	127
127	127
132	127
137	127
142	127
147	127
152	127
157	127
162	127
167	127
172	127
177	127
182	127
187	127
192	127
197	127
202	127
207	127
212	127
217	127
222	127
227	127
232	127
237	127
242	127
247	127
2	122
7	122
12	122
17	122
22	122
27	122
32	122
37	122
42	122
47	122
52	122
57	122
62	122
67	122
72	122
77	122
82	122
87	122
92	122
97	122
102	122
107	122
112	122
117	122
122	122
127	122
132	122
137	122
142	122
147	122
152	122
157	122
162	122
167	122
172	122
177	122
182	122
187	122
192	122
197	122
202	122
207	122
212	122
217	122
222	122
227	122
232	122
237	122
242	122
247	122
2	117
7	117
12	117
17	117
22	117
27	117
32	117
37	117
42	117
47	117
52	117
57	117
62	117
67	117
72	117
77	117
82	117
87	117
92	117
97	117
102	117
107	117
112	117
117	117
122	117
127	117
132	117
137	117
142	117
147	117
152	117
157	117
162	117
167	117
172	117
177	117
182	117
187	117
192	117
197	117
202	117
207	117
212	117
217	117
222	117
227	117
232	117
237	117
242	117
247	117
2	112
7	112
12	112
17	112
22	112
27	112
32	112
37	112
42	112
47	112
52	112
57	112
62	112
67	112
72	112
77	112
82	112
87	112
92	112
97	112
102	112
107	112
112	112
117	112
122	112
127	112
132	112
137	112
142	112
147	112
152	112
157	112
162	112
167	112
172	112
177	112
182	112
187	112
192	112
197	112
202	112
207	112
212	112
217	112
222	112
227	112
232	112
237	112
242	112
247	112
2	107
7	107
12	107
17	107
22	107
27	107
32	107
37	107
42	107
47	107
52	107
57	107
62	107
67	107
72	107
77	107
82	107
87	107
92	107
97	107
102	107
107	107
112	107
117	107
122	107
127	107
132	107
137	107
142	107
147	107
152	107
157	107
162	107
167	107
172	107
177	107
182	107
187	107
192	107
197	107
202	107
207	107
212	107
217	107
222	107
227	107
232	107
237	107
242	107
247	107
2	102
7	102
12	102
17	102
22	102
27	102
32	102
37	102
42	102
47	102
52	102
57	102
62	102
67	102
72	102
77	102
82	102
87	102
92	102
97	102
102	102
107	102
112	102
117	102
122	102
127	102
132	102
137	102
142	102
147	102
152	102
157	102
162	102
167	102
172	102
177	102
182	102
187	102
192	102
197	102
202	102
207	102
212	102
217	102
222	102
227	102
232	102
237	102
242	102
247	102
2	97
7	97
12	97
17	97
22	97
27	97
32	97
37	97
42	97
47	97
52	97
57	97
62	97
67	97
72	97
77	97
82	97
87	97
92	97
97	97
102	97
107	97
112	97
117	97
122	97
127	97
132	97
137	97
142	97
147	97
152	97
157	97
162	97
167	97
172	97
177	97
182	97
187	97
192	97
197	97
202	97
207	97
212	97
217	97
222	97
227	97
232	97
237	97
242	97
247	97
2	92
7	92
12	92
17	92
22	92
27	92
32	92
37	92
42	92
47	92
52	92
57	92
62	92
67	92
72	92
77	92
82	92
87	92
92	92
97	92
102	92
107	92
112	92
117	92
122	92
127	92
132	92
137	92
142	92
147	92
152	92
157	92
162	92
167	92
172	92
177	92
182	92
187	92
192	92
197	92
202	92
207	92
212	92
217	92
222	92
227	92
232	92
237	92
242	92
247	92
2	87
7	87
12	87
17	87
22	87
27	87
32	87
37	87
42	87
47	87
52	87
57	87
62	87
67	87
72	87
77	87
82	87
87	87
92	87
97	87
102	87
107	87
112	87
117	87
122	87
127	87
132	87
137	87
142	87
147	87
152	87
157	87
162	87
167	87
172	87
177	87
182	87
187	87
192	87
197	87
202	87
207	87
212	87
217	87
222	87
227	87
232	87
237	87
242	87
247	87
2	82
7	82
12	82
17	82
22	82
27	82
32	82
37	82
42	82
47	82
52	82
57	82
62	82
67	82
72	82
77	82
82	82
87	82
92	82
97	82
102	82
107	82
112	82
117	82
122	82
127	82
132	82
137	82
142	82
147	82
152	82
157	82
162	82
167	82
172	82
177	82
182	82
187	82
192	82
197	82
202	82
207	82
212	82
217	82
222	82
227	82
232	82
237	82
242	82
247	82
2	77
7	77
12	77
17	77
22	77
27	77
32	77
37	77
42	77
47	77
52	77
57	77
62	77
67	77
72	77
77	77
82	77
87	77
92	77
97	77
102	77
107	77
112	77
117	77
122	77
127	77
132	77
137	77
142	77
147	77
152	77
157	77
162	77
167	77
172	77
177	77
182	77
187	77
192	77
